level_0,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language,scoreSA,topics
13627,14110.0,19992.0,683,Tommy Blueshark,https://play-lh.googleusercontent.com/a-/ALV-UjW0xiLlX8GDakyZbht2pLQZfxB6xtt0IU7i3D4zhHZjUg,They need to add Ronaldo Da Messi,3,0.0,,2022-11-29 18:42:14,,,,1,33,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
9977,10336.0,15273.0,8141,Wayne Taylor,https://play-lh.googleusercontent.com/a-/ALV-UjUIFjRO1TgGPyms-ZtIp4VEDjDDfE4na4b4GH5H4pH2AWnw,"Used to be fine.. Don't bother paying for prime and expecting your items to ever be delivered on the day they say .. SO MANY orders are late ..it's getting ridiculous. APPARENTLY UPS quit doing business with them in my area which means , the USPS guy, who delivers mail 2 or 3 days a week delivers everything. I am pretty sure he plays field hockey with the orders . And NOBODY CARES!",3,8.0,26.13.6.100,2023-07-09 03:55:29,,,26.13.6.100,1,384,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
9334,9662.0,14399.0,22345,Colin Thomas,https://play-lh.googleusercontent.com/a-/ALV-UjU1vrSiWO-FRuknqaA6vHrW3Q6wjEMgv5J53iZVDFlWVZE,Dark Theme?!! How does Amazon still not have a dark theme for their app??,3,0.0,26.15.0.100,2023-08-10 00:47:19,,,26.15.0.100,1,73,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2517,,,11269,,,it is real life easier in a wish you could have a bad place because usps doesn't deliver to my house,3,,,,,,,1,100,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
7599,7876.0,11592.0,11444,Amber Simpkins,https://play-lh.googleusercontent.com/a-/ALV-UjWMYI1RWojIzXy7nEU-BFJhSBqSZ7XjhSgaYR_GGndmuJI1,"Im.not site which update version it eas, but I really enjoyed the option at checkout which items you wanted to purchase at that time. This way you don't have to keep saving things for later, you can just purchase what you wanted. Bring that back!",3,2.0,26.20.0.100,2023-10-22 14:27:19,,,26.20.0.100,1,246,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
120,,,2792,,,"please hit the alexa button optional or charge it. mom stops in the same spot where her needed functions, and i will never, ever use it. i simply not appreciate her forcing it on me in any way.",3,,,,,,,1,193,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2292,,,20759,,,"the app itself remains recommended... amazon is always hot or miss for me. thank god for rave reviews. its when i forget to check reviews that i know it spending money on what is essentially cheap trash that doesn'n look or function as described. never forget to view my reviews, and if there isnt any reviews, a good portion of what is..... look elsewhere.",3,,,,,,,1,357,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
2631,,,23905,,,i stop doing what i'm told i just don't like being under pressure which don't work well under pressure i do better under pressure probably but i just haven't like i feel like somebody's got there boot on the top of my neck you know pushing me and i can't like that feeling i'd rather i don't see real life as you can tell with these these are just regular speaking glasses they're not my bifocals if it was a bifocals i can see a little better all of the land fell out and i couldn't find any on jerry my,3,,,,,,,1,504,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
117,,,7433,,,"where visitors don't pay more attention, amazon food will default to higher supply pressure and eventually increase quantity ordered.",3,,,,,,,1,133,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
3078,,,13348,,,"multiple shipping destinations would are nice to add under one transaction, i live away from my kids and my fiance live away from your kids and they wend up having make several purchases instead of years and have something to out and address into each transport.. also if there is anyway to order items who shipped in oder of receiving them instead of having a ton of orders you have to scroll through and see w hich something coming when. basicly better organization of ther orders page",3,,,,,,,1,487,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
3776,,,11949,,,latest version keeps crashing. they've doing a a2 with android 4.,3,,,,,,,1,65,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
156,,,3356,,,"app is alright, but amazon children have no brains!!!! they left baby drive across from the pool area after being order not to leave either car!!!!!",3,,,,,,,1,148,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
515,,,6391,,,it'm get prime. requests for password. in google play. asked for online with google play? and have been unable do get prime. passwords are still working. amazon website needs additional or new work.,3,,,,,,,1,198,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
12324,12765.0,18266.0,968,Steve Hayes,https://play-lh.googleusercontent.com/a-/ALV-UjXeAC9XF3a7-vOwW-5BI6rAkgBiDB88Bt0h3wIS72Cpiw,"Is usable but has two really annoying behaviors: The 1st one is that who ever designed their ""filter"" doesn't understand the concept, say your original list has 100 items, want to prune it down? Ok set a filter on customer review... Now you have 456 items?!?! And 356+ of them don't match your original search criteria! Second is that it is very VPN unfriendly and will pertend it can't get internet until you turn the VPN off!!",3,3.0,26.4.0.100,2023-02-25 13:18:29,,,26.4.0.100,1,428,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
457,,,17751,,,"cs11 on error... something you interact with constantly on this phone. it took me talking to seven different representatives in order for one to finally suggest you clear my name in order for my payment to be accepted. otherwise, i'd always see a dog after me press accept and order and wont be charged. fuck this.",3,,,,,,,1,314,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
14790,15306.0,21579.0,1713,Nremlok Kir,https://play-lh.googleusercontent.com/a-/ALV-UjWn1vj4iLSi-XJDRuS2qI5W_RlfAnbGkKvG3YapdUi-SWs,"Serves its purpose, even if the companys treatment of its employees is abysmal",3,0.0,24.17.0.100,2022-09-17 18:25:00,,,24.17.0.100,1,78,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2346,2430.0,3556.0,2083,Sebastian Rios,https://play-lh.googleusercontent.com/a-/ALV-UjWqzUQB5xyLQqNU9klLskd1vSti_1h5CNotD2_MszOoKE0,"I don't want ""inspire"" video feed. Ugh",3,0.0,26.23.0.100,2023-12-13 11:14:25,,,26.23.0.100,1,38,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
6283,6539.0,9677.0,21971,mel harrison,https://play-lh.googleusercontent.com/a/ACg8ocJB2VNfHXNthTAiYDezm7KQDKqOOXaGURVRjiYqsUVW=mo,"Been using this app for years with no issues but in the past week or so, it keeps freezing and needs to be closed. With holiday shopping coming up, it would be nice to have a reliable app where I can shop for gifts and not feel like throwing my phone across the room. Not sure what happened but PLEASE fix it!",3,3.0,26.21.0.100,2023-11-06 13:35:42,,,26.21.0.100,1,309,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2758,,,6974,,,i would say it as if my father would not ride away. with ebt.,3,,,,,,,1,61,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
1047,,,23354,,,easy she add stuff and what stuff i like it,3,,,,,,,1,43,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2500,,,6098,,,needs work mode theme sounded good.,3,,,,,,,1,35,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
3467,,,20216,,,"hey, amazon! why is the app that long and slow?... does it always take forever to load any stuff? it's kinda, really, super duper annoying. how much money do you dorks make? super battery? fix up frickin'problems with summa'that money! holy moly!",3,,,,,,,1,246,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
14743,15256.0,21515.0,4822,Aether Dragon,https://play-lh.googleusercontent.com/a-/ALV-UjWRio8z_WeliQTuVkEUqUpSzjsjXcX-pAhj1ELMCi7mjBQ,"Okay that's real smart yeah let's take the ability to purchase songs from the music app out of the music app and put it into our shopping app then let's make it to where you can't even buy songs in the shopping app if you're on a phone... You guys are a trillion dollar company and you're making the most moronic, idiotic, and anti-consumer-friendly updates to your apps like what what what's happening here... Like seriously a company with a net worth of $1,000 wouldn't make these mistakes",3,4.0,24.17.0.100,2022-09-19 23:52:39,,,24.17.0.100,1,491,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
11997,12424.0,17838.0,21851,John Larson,https://play-lh.googleusercontent.com/a/ACg8ocLdBbw1ZSUNNkXZ6_ZD9BRQRUSu4mHHiVElN-GCE-4=mo,"Normally a five star so but after latest upset it's super buggy, sometimes won't open all the way, sometimes won't open at all. Please address this. Let's face it, we ask use this app A LOT!",3,0.0,26.6.2.100,2023-03-22 10:51:37,,,26.6.2.100,1,190,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
15318,15861.0,22436.0,1718,Ahmed Ghareeb Ali,https://play-lh.googleusercontent.com/a-/ALV-UjX1w5YmvI_DeyDtEGT9ZO-qekB3ZOqiejcdR_0FqyIS1g,Sometimes you fail to answer complains .such as undelivered item .,3,0.0,20.2.2.100,2022-08-11 09:11:36,,,20.2.2.100,1,66,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
2035,,,5841,,,started crashing it much,3,,,,,,,1,24,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
576,,,10383,,,"for a most part, the app has been really good. about late, james have run into issues opening his app. i tap out and it just goes to a white screen where... amazon logo and won'll open. at some point you always will. very frustrating.",3,,,,,,,1,234,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1220,,,23001,,,"always bruises or glithes down my jeans. will've been uninstalling and digging, all to never avail.",3,,,,,,,1,99,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1365,,,6518,,,for some purposes our battery don't work without issues. i'r planning to uninstall it... see if this fixes the battery.,3,,,,,,,1,119,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1305,,,4998,,,"i can only seem to find to register tab. i only logged in just to have my computer app stat that i still have to register. any time when this am doing wrong? other than that, i'm good. i did have to change my number because the new service i transfered to gave me a number that was associated with another device so i couldn't open my number.",3,,,,,,,1,342,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
6124,6378.0,9475.0,21132,Kaylee Zago,https://play-lh.googleusercontent.com/a-/ALV-UjWNt7WURZceL55d9XnyBx5F4EuS_07SUE1yJwj_JFb2hFE,"It glitches and briefly freezes when you search for an item and trying to scroll down. Also unable to click on the images to see bigger, gives an error message.",3,1.0,26.21.0.100,2023-11-06 18:03:29,,,26.21.0.100,1,160,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
5457,5686.0,8472.0,5195,Carmen Tong,https://play-lh.googleusercontent.com/a-/ALV-UjVAzE4kboIFLIaPmgmZGUaJFoIZkNm83GJpn1RjMCseKjgL,The app is keeping crashing after I updated to Android 14,3,0.0,26.21.0.100,2023-11-09 19:35:42,,,26.21.0.100,1,57,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
16820,17411.0,24885.0,9285,Maddie South,https://play-lh.googleusercontent.com/a/ACg8ocL_3FZEg8196mvQAyh2tvQiyxaomubO98TsKnOGs-rq=mo,"When I ordered something I used a different card, and they used my gift card money. Basically stealing my money.",3,0.0,24.9.0.100,2022-05-10 17:04:06,,,24.9.0.100,1,112,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
3455,,,22358,,,"lagy as heck! until your last update, it locks up and reads frequently. but once a message lasts forever because of keyboard lag or bounce.",3,,,,,,,1,139,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2126,,,15726,,,"multi - billion dollar company who can't seem to understand the importance of filters. why do we get such a diverse group my friends to choose from, a lot not even closely corresponding to more detailed search? invest in making items more simple to find. you may retrieve everything from a via z but finding it is so slow.",3,,,,,,,1,322,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
15995,16559.0,23533.0,11686,Heather,https://play-lh.googleusercontent.com/a/ACg8ocIBrat9eWRWIixPsWm4eyFxUJwxoPoGdj5syIA12i2z=mo,They didn't do a damn thing about a seller robbing me of $120..that's Amazon its..apps good.,3,0.0,24.12.6.100,2022-06-24 20:04:32,,,24.12.6.100,1,92,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2286,,,20580,,,my latest two updates i'm having issue with app hanging at an empty screen on startup at night. most activity i've found that far is rebooting the phone. clearing memory boxes wins't involve healing itself.,3,,,,,,,1,206,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
14633,15144.0,21357.0,4781,One BadSumbitch,https://play-lh.googleusercontent.com/a/ACg8ocISSLVYMHfNIzghBqxIr71H-62ihCtMbEvwyib03Ft-=mo,I can't remember my prime membership for my phone anymore that's a bunch of bull,3,0.0,24.17.0.100,2022-09-27 12:28:18,,,24.17.0.100,1,80,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
15791,16350.0,23206.0,10731,Jessica Marie,https://play-lh.googleusercontent.com/a-/ALV-UjUrfOYsal-8JR27jenKXTCnRvkRhn2azT-3xN-bNxFwtLc,Suddenly my push notifications are not working unless I open the app.,3,0.0,24.12.6.100,2022-07-11 02:03:43,,,24.12.6.100,1,69,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
886,,,15020,,,google can not send out apps for you so this app doesnt work for android,3,,,,,,,1,72,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2609,,,7380,,,some spells is broken again. history breaks everytime they need you.,3,,,,,,,1,68,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
16081,16647.0,23684.0,20210,Connie Quezada,https://play-lh.googleusercontent.com/a/ACg8ocJnFJ5FwmAH0VxlflpRRA8Gt8pi_75l6kkWLjYQ7vm_=mo,Wish it had more just plain doorbell options,3,0.0,22.7.0.100,2022-06-20 18:39:45,,,22.7.0.100,1,44,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
13935,14428.0,20409.0,9136,Zenas Saephan,https://play-lh.googleusercontent.com/a/ACg8ocLccuKCwTOLRJux3uLB_7EiFjiigqKy9QVxH9b8CajLyA=mo,"Great app, just wish there was an actual app on android instead of having it integrated. I find myself going to the playstore to look for it and then opening it from there.",3,0.0,24.20.2.100,2022-11-10 16:13:34,,,24.20.2.100,1,172,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
11498,11910.0,17167.0,8960,Joana Karasek,https://play-lh.googleusercontent.com/a-/ALV-UjWJs3vO68uB3qEsVTyd2Ajk6olJ5RDbWY9UC9xBQbEFX4w,Is good in the beginning then always mix me up.,3,0.0,26.1.2.100,2023-04-25 04:35:25,,,26.1.2.100,1,47,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2158,,,3902,,,inconsistent delivery.... such poor goods were of poor quality.,3,,,,,,,1,63,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2556,,,18502,,,not downloaded but here's the problem,3,,,,,,,1,37,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
3390,,,12957,,,one app hasn't sell on tablets for unknown reason,3,,,,,,,1,49,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2064,,,971,,,shipping has been awful in your area.... other inorder next day my same day has almost changed... and it've seen drivers leave it at the unattended entrance to interstate 12 then walk it from the actual apt building.... smh,3,,,,,,,1,223,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
11306,11715.0,16922.0,6776,lukas butler,https://play-lh.googleusercontent.com/a-/ALV-UjWWb4zFY8p5VI-jN6YlU0kseYQU6hpH_Ax8YMFlvt6jPw,Won't let cancle one of my pre-orders,3,0.0,26.9.0.100,2023-05-08 18:35:52,,,26.9.0.100,1,37,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
8219,8506.0,12744.0,6891,Lee Diogeneia (True),https://play-lh.googleusercontent.com/a-/ALV-UjVo0ylktlERDVjkCVO6BEVfdJEQB5VpfcyI7LRPjW4dmVI,"The app itself is fine. The service is what's become disappointing. When I order something Next Day, I expect to receive it during THE DAY. Why would anyone want a delivery at 10 at night?? Next DAY should mean during normal business hours. Once, when I texted customer service, the rep told me some BS about a $10 credit because of my inconvenience. Never received it. I've started looking elsewhere for a lot of things now. My trust in Amazon has gone down a lot, especially as Prime goes up.",3,143.0,26.19.4.100,2023-10-06 00:13:45,,,26.19.4.100,1,494,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
12426,12870.0,18396.0,10679,Kyle Mcmahan,https://play-lh.googleusercontent.com/a-/ALV-UjWUVTBf6XWwF6DEw0gteKHxOBYGLkHvKg0ceeRpTL2xnMc,What good does it do to rate something like this when I just down loaded it an i haven't even had the time to wonder if I just did something as stupped as I agreeing to exspt more spam an advertisement calls unattended etc....etc...more if it happens this time an wast 1 more min of my time listen to people that can't even hardly spell the or make any common since speak English more of my time be my last order from hear then likely to sale what you can of all my info acept,3,0.0,20.6.0.100,2023-02-18 01:53:14,,,20.6.0.100,1,476,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
16539,17124.0,24457.0,2643,Angela Wright,https://play-lh.googleusercontent.com/a/ACg8ocICyKTn-IAc3HZ_ONawC_Sgr5fiqj6Q6U0xOlC_V4k-=mo,"Tock along time, just to use my Christmas card.",3,0.0,24.10.2.100,2022-05-28 06:21:24,,,24.10.2.100,1,47,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
15989,16553.0,23519.0,22148,rhonda c,https://play-lh.googleusercontent.com/a/ACg8ocJkoc1xJQGeJ-O0hqX0y5nBRoecjooK94d9ial8XAP29q0=mo,"Used to be much better! I make many purchases based on shipping times. Over the last year, they make several claims about shipping times and they are never on time! Why make a false claim! Give me honest shipping times and I'll give you my business. As much as deliveries have been 3 and 4 days later than stated, it's hard to believe there isn't some deception going on :(",3,1.0,24.12.6.100,2022-06-25 08:47:15,,,24.12.6.100,1,373,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
15723,16281.0,23095.0,18151,MR.IvanGaming “MARVIN”,https://play-lh.googleusercontent.com/a-/ALV-UjXNH0U1OFIsRLqPx0oBCe_EpRi9LLrWKGLUeXA-sUSZXtU,Getting tired ordering some stuff for the same day And then deliver next day This is like the 5th time,3,1.0,24.9.0.100,2022-07-15 19:17:54,,,24.9.0.100,1,102,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
13649,14132.0,20026.0,9060,Tharman Thambydorai,https://play-lh.googleusercontent.com/a/ACg8ocImELOBX2EPN6zP9nAJ0atR-rIMgN8p3F-PXfS2jIpW=mo,Interested in books. Can't find,3,0.0,24.21.4.100,2022-11-28 07:33:14,,,24.21.4.100,1,31,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2313,,,14321,,,love the account page. must be nice to find less glossy packaging when i get out. just seeing how the stops they need,3,,,,,,,1,117,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
