level_0,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language,scoreSA,topics
2695,,,21909,,,great products and fine times! international,5,,,,,,,2,44,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
2276,,,18325,,,"gotta finish, i hated him when customer service politely asked me to go be around. wonderful stuff. 4... technically, even if the attitude was a factor much at times.",4,,,,,,,2,166,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
15065,15598.0,21969.0,3250,John Talleyjr,https://play-lh.googleusercontent.com/a-/ALV-UjU7BqAUT_NfWs4bySHvwAR5SzeUXbDim1r-yo4DM8ZRUA,"It's ok ,its my first time looki g through the intern enternet. But i wiil tell you about my experience soon..",4,0.0,24.16.0.100,2022-09-02 12:46:27,,,24.16.0.100,2,110,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
863,887.0,1351.0,23413,Jay S,https://play-lh.googleusercontent.com/a-/ALV-UjW1gPgNfaskVGWM8oRj38VDqbXYtdOPZpkXo9MR-MPonwQ,"I bought 4 pair a couple of years ago and I am still using all 4 pair! Still sharp, still straight, and still cutting where I want things cut! Thats a VALUE!!!",5,0.0,26.23.4.100,2023-12-30 03:17:45,,,26.23.4.100,2,159,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
15925,16487.0,23414.0,4932,Christina “Chino” Waydeman,https://play-lh.googleusercontent.com/a-/ALV-UjWUjKDHzSBNQwBLdKGG8WGHTTtHJtGFzrCBlDYblKWgCSo,Not a bad app kind of confusing the layout of it....I would prefer to not have to search my choices by code word or whatnot tho,4,0.0,24.12.6.100,2022-06-30 03:59:46,,,24.12.6.100,2,127,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
4472,4649.0,6781.0,4938,Connie Neely,https://play-lh.googleusercontent.com/a/ACg8ocJsby1kx_Qfvl0AU_HIxvSYXaVG8cWATLb_BbVJIZLc=mo,Amazon a nice place to shop! I really enjoy shopping at Amazon,5,0.0,22.5.0.100,2023-11-20 12:14:35,,,22.5.0.100,2,62,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
13176,13652.0,19409.0,13298,Isa Chauvin,https://play-lh.googleusercontent.com/a-/ALV-UjXfkfesQf12UAPfFJKm85p48wTuhHDhBG8dPe0-gD-HZ3I,"Idk wht hppnd my app ""restarted"" and deleted everything I've bought before, my cart and etcs but it's still in my account I don't know what to do to go back",4,0.0,24.22.0.100,2022-12-23 21:43:16,,,24.22.0.100,2,156,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
16688,17274.0,24712.0,22279,Jessica Peles,https://play-lh.googleusercontent.com/a-/ALV-UjU3MfYwvnvWUGYynV744uux4yjhtNcfH4pXFsJRx3WLCtU,I have been on Amazon for maybe 2 years I love it do much. my weakness for sure.,4,0.0,24.9.0.100,2022-05-17 14:34:58,,,24.9.0.100,2,80,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
1496,,,4454,,,"option to save your print invoice the mobile phone should be nice, otherwise good possible",4,,,,,,,2,90,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
16416,16994.0,24258.0,23798,Moktar Toujani,https://play-lh.googleusercontent.com/a/ACg8ocLpJLqbnmUSc4cy-vm1NgSHb-G83uLEm2q-zLzzLU6U=mo,It's an amazing app but some stuff is a scam,4,0.0,24.10.2.100,2022-06-04 08:34:39,,,24.10.2.100,2,44,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
7580,7856.0,11553.0,19183,Urmila,https://play-lh.googleusercontent.com/a/ACg8ocLDg3oNGNTrR6rw7ecDffnUc3pFS5_JI3_6OrQB--vh=mo,Such a perfect app but it is not being download,5,0.0,,2023-10-23 02:14:23,,,,2,47,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
546,,,2921,,,why can my brain keep turning on her????,4,,,,,,,2,40,,3,"['bye', 'searchengine going', 'know money', 'searchengine', 'bye bye', 'turning', 'help delivery', 'help delivery july', 'searchengine going forever', 'help help delivery', 'hopefully uber', 've searchengine going', 'going forever know', 'going ve searchengine', 'july 2023 search', 'july 2023', 'hopefully uber eats', 'supper hopefully uber', 'going forever', 'turning really', 've searchengine', 'really achieve perfection', 'really achieve', 'shopping help help', 'prepare supper hopefully']"
2671,,,15255,,,with customer service help consumers receive from here,5,,,,,,,2,54,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
3381,3503.0,5091.0,10001,P Hacker,https://play-lh.googleusercontent.com/a-/ALV-UjV0LK6y9c1-hhXL2HC6ljPcGflvDCHTgfRYa7UBT0QhYtg,I love Amazon shopping. I buy something almost every day. I have never had a problem with delivery and very few purchases that didn't meet the normal quality.,5,1.0,26.22.0.100,2023-12-01 21:55:04,,,26.22.0.100,2,158,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1143,,,13255,,,"everything goes well except the last 2 moving pictures were delivered on back sunday next summer and they moved out. but they is replacing those 2 later. as sure is they get here before christmas, i will be ok.",5,,,,,,,2,210,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
7506,7781.0,11437.0,4365,Deborah Williams,https://play-lh.googleusercontent.com/a/ACg8ocIPovNLHGEGkTnef9bE3ugpOwtRggMHnytaiHehjl4C=mo,I love Amazon shopping! Everyhing I ever look for is on here. It's the easiest to use shopping site I've ever purchased from. Nothing beats free delivery!,5,2.0,26.20.0.100,2023-10-24 19:45:49,,,26.20.0.100,2,154,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
16080,16646.0,23683.0,20587,Alessiya Lewis,https://play-lh.googleusercontent.com/a/ACg8ocKkwn4Ld4xEZYejgIGJbBRbqe1Ro5Fm0Gsuw5ZMyBsJ=mo,It's good but don't get your order right sometimes,4,0.0,24.8.0.100,2022-06-20 18:40:23,,,24.8.0.100,2,50,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
12410,12854.0,18378.0,13634,Ty Offie,https://play-lh.googleusercontent.com/a-/ALV-UjWuvOS5dR22l3EPxjK2IL--ypHVK23aWgsDWnOqwEjNAo0,They have just about everything.. Try it out..,4,0.0,26.3.0.100,2023-02-18 16:44:26,,,26.3.0.100,2,46,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1003,1032.0,1562.0,22146,Xander,https://play-lh.googleusercontent.com/a/ACg8ocIpDcauxEd6ELUaBkddPXtkUtsNURJx0BEiuzcbXBoM=mo,Had an amazing purchase . Easy to shop. Amazing App.,5,0.0,26.23.4.100,2023-12-28 17:48:48,,,26.23.4.100,2,52,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
7254,7520.0,10945.0,24047,Anne Brown,https://play-lh.googleusercontent.com/a/ACg8ocLbUGJkgFSVv4Gf3Mwivp66n7KlMNEqEqvK0yMopzgC=mo,I have had very good service from Amazon and can always find what I need,5,0.0,26.21.0.100,2023-11-01 13:46:14,,,26.21.0.100,2,72,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
9304,9632.0,14359.0,1298,Dorothy Homen,https://play-lh.googleusercontent.com/a-/ALV-UjWd2DFFufpNi1EI6bcOPPI5SLlF0hiwdHAzHxch3nQiD9A,"So far i like but really haven't used music in like to see the stuff before i buy i love the display burning the Christmas in July , haven't received yet . D",4,0.0,26.15.0.100,2023-08-11 14:29:08,,,26.15.0.100,2,157,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
9060,9377.0,14031.0,22685,Mollie Frances Sessoms,https://play-lh.googleusercontent.com/a-/ALV-UjWbDzRsk9WtIMzL_ZeT1UZ9zhuhIRm2_EKA0XYrLyOJEG8,The only problem I have is I can't understand people that don't speak English good I ask for some help speaking English good is the only thing I understand I love Amazon that's the reason I got a different card when I tried to get some help the person couldn't speak English so I could understand it and if I can't talk to you that does why when I ask why can't you give me a different person that I can understand,4,0.0,26.13.6.100,2023-08-24 09:32:47,,,26.13.6.100,2,414,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
308,,,20,,,"michael recalled one issue with the app, and had said, there's no way to write specific delivery instructions. so, probably have to leave my note on the phone and hope the driver will sign it. so far, i've only had one delivery number of 5 that turned out right.",5,,,,,,,2,262,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
15722,16280.0,23092.0,19398,lailai young,https://play-lh.googleusercontent.com/a-/ALV-UjV7S41V9xkJLsF_-TLqlOuOr7h-9wOcsuotfNv2YJtvNw,Best place to shop but some scams,4,0.0,24.12.6.100,2022-07-15 20:57:56,,,24.12.6.100,2,33,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
43,,,7339,,,"really can'n see, and does what i want, just no reminder they can't tell some children our drivers 1 * edit : i really like the app now that i can switch between movies with ease.",5,,,,,,,2,179,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
6403,6660.0,9831.0,17002,Tawnya,https://play-lh.googleusercontent.com/a/ACg8ocL-mm3c-N7XAqDA6TK07eTVJwo-VlzulJ7Cj0tiVWnc=mo,Keeps crashing. It just freezes.,4,0.0,,2023-11-06 09:37:15,,,,2,32,en,3,"['freezes', 'information stays blank', 'stays blank', 'blank ok', 'crashing just', 'stays blank ok', 'crashing keeps crashing', 'silence glitchy hour', 'crashing keeps', 'crashing just freezes', 'fast crashing', 'fast crashing keeps', 'freezes fast crashing', 'freezes fast', 'just freezes longer', 'hour freezes fast', 'freezes longer', 'freezes longer view', 'silence glitchy', 'glitchy hour', 'glitchy hour freezes', 'hour freezes', 'keeps crashing just', 'trying information', 'trying information stays']"
8021,8306.0,12396.0,4659,Aaron Bougher,https://play-lh.googleusercontent.com/a-/ALV-UjXfdbisdOst9_PV3bQoSDPnJHYUz59_RAua0xzseZGIkQ,THE BEST IN OF THE WORLD OF THE YEAR 2023 2024,5,0.0,20.20.0.100,2023-10-10 23:16:24,,,20.20.0.100,2,46,en,4,"['2023 2024', 'best world', '2024', 'world 2023', 'best world 2023', 'world 2023 2024', '2023', 'world', '2025 best world', '2024 best', '2024 2025 best', '2023 2024 2025', '2024 2025', '2023 2024 best', 'world year 2023', 'best world year', '2025 best', 'world year', 'year 2023', 'year 2023 2024', '2024 best world', '2025', 'best', 'year', '']"
1456,,,2272,,,"love my app, just annoying to some one",4,,,,,,,2,38,,3,"['app just annoying', 'annoying love app', 'annoying love', 'just annoying', 'love app just', 'annoying', 'annoying products', 'app annoying love', 'just annoying products', 'just annoying love', 'love app annoying', 'love app', 'app annoying', 'app just', 'love', 'just', 'products', 'app', '', '', '', '', '', '', '']"
2981,,,22961,,,amazon the publishing company the drivers were,4,,,,,,,2,46,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
1377,,,5174,,,just about everything he've just dreamed.,4,,,,,,,2,41,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
8020,8305.0,12393.0,16295,Troy Lapp,https://play-lh.googleusercontent.com/a-/ALV-UjW-dm7wrL3vvTffavYAN44d-qSGaTiD7B0rmqi6U79m_w,"I we'll use I know ! But your hands are everywhere , a bit weary a Amazon ! Thanks the same . Sure it's all to protect your name , services,duty's , I get it !",5,0.0,,2023-10-11 00:14:58,,,,2,159,en,4,"['amazing say', 'prime shopping ll', 'use know hands', 'thanks sure protect', 'sure protect services', 'sure protect', 'simply amazing say', 'shopping ll use', 'services duty interesting', 'services duty', 'say prime shopping', 'say prime', 'say ll simply', 'protect services duty', 'protect services', 'weary amazon', 'll use know', 'll use', 'll simply amazing', 'll simply', 'know hands bit', 'weary amazon thanks', 'bit weary', 'bit weary amazon', 'duty interesting']"
12599,13050.0,18626.0,12911,Yamilet Sanchez,https://play-lh.googleusercontent.com/a/ACg8ocIbTwPna_Q1oTXkWFRqtXQQfW-oLkqcTAKYe8vr_Xpb=mo,The app was really easy to use.,4,0.0,20.20.0.100,2023-02-03 22:57:00,,,20.20.0.100,2,31,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
3290,3406.0,4949.0,22302,Katie Smith,https://play-lh.googleusercontent.com/a/ACg8ocJ3_3_ajfqzCGTexFJ9A0amNDN8mM9ApmoGJ3tlC2RS=mo,"Love Amazon!! Every item I have ever bought has always arrived on time, packages are handled with the upmost care and I've never had to return anything or leave a negative review.",5,0.0,26.6.2.100,2023-12-03 00:54:05,,,26.6.2.100,2,179,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
2787,2889.0,4198.0,19361,patricia moron,https://play-lh.googleusercontent.com/a/ACg8ocL3Q789aR55Yl7PEk-cwp5sKjKi95hyHkbARRKQjwJy=mo,I thank you for being a lot of help for shopping so far I got things I ordered correct 😁,5,0.0,26.22.0.100,2023-12-08 14:16:31,,,26.22.0.100,2,88,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
797,817.0,1243.0,13345,Lee Longtin,https://play-lh.googleusercontent.com/a/ACg8ocKroMOfqK0pvX4nYyTID5-Ppn4t8WwAk2rZQGmDCYDe=mo,I love to order from Amazon because it's very unique and I really appreciate what they have done for me I want a second chance to get wonderful products from them I hope people will start to come and accept them for tremendous reasons and continue shopping and have great deals thanks for everything,5,1.0,26.23.4.100,2023-12-30 19:11:06,,,26.23.4.100,2,299,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
4090,4247.0,6184.0,6605,Joel Barcelo,https://play-lh.googleusercontent.com/a/ACg8ocIkwRYsEBFzUhZepOnns32HFD_6gMLGjUQa4lnfO9rx=mo,Best deals and best finds are at Amazon.,5,0.0,26.22.0.100,2023-11-24 14:05:38,,,26.22.0.100,2,40,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
7661,7939.0,11713.0,18145,Freedom Lover,https://play-lh.googleusercontent.com/a/ACg8ocIglKOJ68k32TPRnoNR7IT1ZYTpVkOBNBkXPAUaQJJL=mo,"sometimes I have to get what I need on ebay, but amazon is my first choice",5,0.0,26.19.4.100,2023-10-20 16:43:35,,,26.19.4.100,2,74,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
491,,,7824,,,"here means such is this app there is a budget, and it's easy ta work!",5,,,,,,,2,69,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
8809,9114.0,13702.0,19832,RICHARD ACHIE,https://play-lh.googleusercontent.com/a-/ALV-UjWK4BTy5gWtQku6EnsvXjw0aJdgaPdY0q298Hk8MbkeDX4,Not very straightforward searching for what you need. Also I don't know if sponsored items are a great price deal as they show up before all others. Amazon could do better,4,0.0,26.17.2.100,2023-09-09 03:12:42,,,26.17.2.100,2,171,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
8398,8690.0,13066.0,12540,B Miles,https://play-lh.googleusercontent.com/a-/ALV-UjXh9qTU917hqDEEoD-sZtSANOFWsV3NKlbrbbtt562IMIw,easy to order. nice to have reminders about frequently purchases. nice to have price watch flags. addicting.,5,1.0,26.19.2.100,2023-09-30 10:51:28,,,26.19.2.100,2,108,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
8461,8754.0,13192.0,3504,ymo1965,https://play-lh.googleusercontent.com/a-/ALV-UjU1EpqvrWQPboXdL1v2bwaIjmR3Nz8ouxvNcNQMdr3XblpH,Amazing quick order experience!!,5,0.0,26.18.4.100,2023-09-28 02:56:16,,,26.18.4.100,2,32,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
12433,12877.0,18403.0,17121,Sandra Chavez,https://play-lh.googleusercontent.com/a/ACg8ocLaiJxUNZTzfNNhhn9W0bIDwNbT7peQaw4vIFki7ffK=mo,New update is less user friendly than I was used to. Why make a change that is NOT an improvement? But I will still order from Amazon regularly.,4,1.0,26.3.0.100,2023-02-17 18:07:57,,,26.3.0.100,2,144,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
13326,13805.0,19601.0,1545,Chandler Scarborough,https://play-lh.googleusercontent.com/a-/ALV-UjXCuipGFZwW61VtetRnSUTLSHxJClwLj2oBhSVNPUSSS2I,Would be much better with a dark mode. Went haven't you added one already? It's nearly 2023!,4,0.0,24.22.0.100,2022-12-15 12:24:37,,,24.22.0.100,2,92,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
607,625.0,959.0,19839,teresa hannaway,https://play-lh.googleusercontent.com/a-/ALV-UjXP2ewShFxyisLrPXw3lnV7s2GcUvUIvJ_MShjF2qgXsw,i wish it was on reward sites cause i spend a fortune on here!,5,0.0,26.23.4.100,2024-01-01 21:38:21,,,26.23.4.100,2,62,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
590,,,3357,,,he just used our song for very little time but now sometimes she comes up in another language which is frustrating to say it least. i'd used it twice now but will try again.,4,,,,,,,2,173,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
1592,,,23373,,,consulting on time and banking services,4,,,,,,,2,39,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
15371,15916.0,22536.0,16118,benjamin smith,https://play-lh.googleusercontent.com/a-/ALV-UjUYOroQhH9mxYJX_wuN0bI_QqEmn8b42nN7LlvYH7w6wQ,I didn't really see the difference in the app and just going to the Amazon site to shop . The discount they gave me to download the app was nice.,4,0.0,24.14.0.100,2022-08-08 07:53:43,,,24.14.0.100,2,145,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
3262,3376.0,4897.0,19096,Brenda Negroni,https://play-lh.googleusercontent.com/a/ACg8ocJHiyyuwxQ1hLW25PkSoLEhkyZTYjxMv2-daDSJJ8tF=mo,Always found what I was looking for.,5,0.0,26.19.4.100,2023-12-03 13:26:41,,,26.19.4.100,2,36,en,4,"['looking', 'looking looking', 'looking want need', 'want need', 'looking want', 'looking need', 'need got', 'need time', 'time want', 'need', 'want', 'needed', 'prompt', 'needed help times', 'needed excuse', 'needed excuse needed', 'needed good', 'needed good time', 'ordered gotten', 'ordered exactly didn', 'need time ve', 'need time reliable', 'need just waiting', 'need placing', 'need placing orders']"
5033,5243.0,7755.0,20266,Loretta Lacey,https://play-lh.googleusercontent.com/a/ACg8ocLG6XmEsXG8DosgdQd8Tk0pPAPtFikpbRwBcwSO8qXb=mo,Amazon is the store and you don't have to wait on your package,5,0.0,26.6.2.100,2023-11-14 18:05:38,,,26.6.2.100,2,62,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
12511,12959.0,18507.0,7934,Mr. Bryan James,https://play-lh.googleusercontent.com/a/ACg8ocJEY8bXsoNhk1gIKfcIHS97Cauqw6TMBh_R6qWniKTF_g=mo,M try anglen and reversed...shave b?,4,1.0,22.14.0.100,2023-02-11 13:56:54,,,22.14.0.100,2,36,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2149,2223.0,3255.0,21340,Shirly,https://play-lh.googleusercontent.com/a-/ALV-UjX8434-M2mrK_iz7kai5-aYQHmG8494kW676JBR-UP-JIg,So convenient and easy. I love it!,5,0.0,26.23.0.100,2023-12-15 11:18:24,,,26.23.0.100,2,34,en,4,"['household', 'convenient easy', 'easy convenient perfect', 'perfect busy', 'easy great convenient', 'years love convenient', 'peace frustration love', 'easy love amazing', 'peace frustration', 'easy navigate love', 'navigate love mean', 'frustration love', 'frustration love makes', 'perfect busy household', 'navigate love', 'great answer', 'great answer issues', 'mean awesome bella', 'perfect lovely', 'easier customer service', 'household awesome easy', 'love amazing easy', 'love makes life', 'love mean', 'life easier customer']"
13137,13612.0,19359.0,18998,Daniel Harrison,https://play-lh.googleusercontent.com/a-/ALV-UjWQG1yquGJrO8WQa9wJ6PBcqA-S1ZXtHtWcQMEA9N2UKME,I can't buy certain items if you keep increasing the price on them. Can you please do me a favor and keep all the items at a fairly cheap price instead of forcing people to pay hundreds of dollars to order something? No item should be over $100.00. Thank you and Happy New Year.,4,1.0,24.22.0.100,2022-12-26 23:40:40,,,24.22.0.100,2,278,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
