level_0,index,Time_submitted,content,Rating,Total_thumbsup,Reply,sentiment,lengthContent,Language,reviewId,topics
34379,36678,2022-04-13 15:37:35,"Usually good times. Lately, the Now Playing bar hasn't been showing at the bottom. Frustrating, as this is the most important part of the app... Can't pause, play, skip, etc.",3,0,,1,174,en,34154,"['highly frustrating', 'times lately playing', 'times lately', 'suddenly gone highly', 'suddenly gone', 'showing frustrating important', 'showing frustrating', 'scrolling annoying usually', 'scrolling annoying', 'playlist applet dissapear', 'playlist applet', 'playing bar hasn', 'liked app controll', 'lately playing bar', 'lately playing', 'important app pause', 'important app', 'highly frustrating changed', 'hasn showing frustrating', 'hasn showing', 'good times lately', 'gone highly frustrating', 'gone highly', 'frustrating important app', 'frustrating important']"
55148,57469,2022-01-28 20:29:20,Not user friendly at first but pretty good app once you get used to it. Can't listen to a single song unless you give them money though so I still use YouTube music often.,3,1,,1,171,en,54886,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
30217,32427,2022-04-19 20:53:57,Really not functioning well as of late. No longer shoes previews when I send or receive a song. Just spotty at best lately and most of music is downladded. My downloaded songs should be cutting in and out. I have the family plan and really considering switching service to a competitor.,3,0,,1,286,en,30005,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
327,358,2022-07-08 18:21:11,It's a great app but I'm having an issue trying to log in because the app isn't loading idk. If it's my phone or the app itself,3,0,,1,127,en,326,"['trying log app', 'podcasts downloaded despite', 'app app constantly', 'app constantly crashes', 'phone app app', 'log app isn', 'loading idk phone', 'app isn loading', 'downloaded despite downloading', 'downloaded despite', 'issue trying log', 'despite downloading', 'loading idk', 'crashes podcasts downloaded', 'having issue trying', 'idk phone app', 'isn loading idk', 'isn loading', 'app having issue', 'crashes podcasts', 'issue trying', 'constantly crashes podcasts', 'idk phone', 'great app having', 'log app']"
53869,56190,2022-02-01 15:03:16,Dude cool app but there is one problem that the adds are very frequent and annoying they are long beside that the app is pretty good,3,0,,1,132,en,53608,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
43788,46099,2022-03-09 02:27:18,"I wanted to go for a premium account of Spotify but this app has a major issue of stopping every now and then. With the same data connection apps like Amazon prime , Jio Saavn and Gaana etc. work almost seamlessly but Spotify stops playing songs frequently. Perhaps it stops recognizing the internet connection too often. I think the app needs optimisation.",3,15,,1,357,en,43543,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
48694,51009,2022-02-20 01:56:14,"Sooo many songs that I can't find. But if I'm being fair, it's a lot better than a few years ago when I gave spotify a try. No longer need to download songs to my phone and take up space, so that's a plus. The collaborative playlists are pretty cool too.",3,0,,1,254,en,48442,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
46339,48651,2022-03-02 03:56:12,"Good service but can be very buggy at times, needs to add slide to queue for androids and pay artists more!",3,0,,1,107,en,46090,"['latest update good', 'classical library', 'update good', 'classical', 'good service', 'buggy', 'generally', 'ios', 'micro', 'market good recommendation', 'lot options', 'micro transactions', 'market good', 'lot options available', 'missing latest', 'micro transactions frequently', 'missing latest update', 'missing lot options', 'long time launch', 'music app temperamental', 'options available', 'non classical library', 'non classical', 'needs swipe add', 'modify playlist order']"
28195,30336,2022-04-23 01:56:45,"Enhance widget options so i can do more than fast forward, pause and reverse from the lock screen. i should have the option to have a time bar that lets me go back to specific parts of the song from my home page or lock screen.",3,0,,1,227,en,27992,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
21200,22947,2022-05-12 13:51:10,"I love this app, the ads kinda are annoying but that's fine. One problem though. I have perfect internet, everything else works on my phone, except for Spotify. Nothing is opening, it is stuck on loading, I deleted and downloaded it, now I can't even sign in",3,0,,1,258,en,21054,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
29110,31285,2022-04-21 08:19:14,Consumes too much data . A lot of advertisements apart from that... The premium packages are too pricey,3,0,,1,103,en,28901,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
51426,53745,2022-02-09 14:53:29,The payment has been twice and still not credited. And sometimes the app stops working. How can I get my 129 which I paid twice back?,3,0,,1,133,en,51169,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
14488,15776,2022-06-02 02:41:39,"The last few updates have made the app super laggy and unresponsive half the time, it's getting pretty ridiculous",3,0,,1,113,en,14374,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
3352,3693,2022-07-01 11:34:54,"Hello. I've been always using this app and before this, the widget that I put at the home screen always looks like the colour of the song album that I am listening too but I don't know if you are not allowing to use that update anymore or what but I love that update so can you please bring them back?",3,0,,1,301,en,3330,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
58013,60335,2022-01-16 16:49:04,Rewind and fast-forward buttons on lock screen are still greyed out. Same annoying problem for months for so many Samsung users.,3,0,,1,128,en,57746,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
24921,26883,2022-05-01 13:34:45,"I may stop paying it, yt has better music suggestions",3,1,,1,53,en,24751,"['xbox time', 'xbox', 'features', 'song don use', 'skip wait', 'skip wait music', 'skip song don', 'single songs rewind', 'single songs', 'sense throw suggested', 'sense throw', 'select single songs', 'select single', 'program able select', 'sad skip wait', 'sad skip', 'rewind stuff xbox', 'rewind stuff', 'rewind song just', 'repeating suggestions want', 'songs pretty sad', 'reminding girl phase', 'premium makes sense', 'premium play songs', 'playlist pls stop']"
18124,19660,2022-05-22 02:33:24,"SPOTIFY is okay but sometimes it can be difficult to use. I have accumulated over 53,000 songs in my LIKED Playlist and SPOTIFY can't randomize such a large list. SPOTIFY does not have a proper solution to the problem. I want to empty the entire list without having to cancel the entire account in order to start over. Solve my problem, SPOTIFY, and maybe I will consider upgrading your app to 5 stars. Offer an account upgrade giving users like more me ways to manage their music, podcasts, etc.",3,391,,1,496,en,17997,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
32315,34603,2022-04-15 20:49:10,New update for Samsung is blumin' awful. I have had to install an APK of an older version just to get it to work and it works fine. I got mine from uptodown and it's the March 9th version. You're welcome. <3,3,0,,1,207,en,32092,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
55894,58216,2022-01-26 18:21:45,"Would like higher quality audio option (as promised last year), a Composer (not Artist) column with sorting capabilities, and more info. on each track, e.g., musicians and instruments played, producer, original year released, etc.",3,2,,1,230,en,55631,"['yellow submarine', 'submarine', 'yellow', 'discography', 'feedback', 'listened songs', 'default', 'original', 'artist', 'profile', 'impossible', 'like blue', 'like blue purple', 'legit album', 'list listened songs', 'list listened', 'like higher quality', 'song artist greatest', 'like higher', 'write feedback', 'try add feature', 'understand write feedback', 'listened songs youtube', 'language genre time', 'song playlist suggested']"
26968,29046,2022-04-26 03:29:55,"It is glitching so bad. And I've had this app since it was slacker radio. I have thousands of downloaded songs and I still have issues loading and it keeps logging me out. I pay to have zero issues like this. I love this app and I rarely complain about anything... But seriously, please fix this.",3,0,,1,296,en,26783,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
4762,5242,2022-06-28 02:49:01,"Great, except I can't figure out how to download. Nothing works, been googling, trying for 5 minutes. I'm baffled.",3,0,,1,114,en,4724,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
14697,16000,2022-06-01 12:35:51,When it tells you 30 Minnie's of music it is actually just adds the creator should fix that,3,0,,1,91,en,14582,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
22404,24220,2022-05-08 18:57:24,I really like this app but there is a problem with it. It's that it adds random songs to my Playlist and that needs to stop because I don't like the songs that they recommend and just randomly put random songs on my list. It's so annoying that it gets me mad. I really hope that the people of this app fix this. So I can hear the songs only from my Playlist and give a 4 or 5 star rating.,3,26,,1,388,en,22251,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
4870,5362,2022-06-27 20:06:53,"The app is good but what bothered me was I can't download songs from the app in order to play offline when there's no data,, please do something about it , please!!",3,0,,1,164,en,4830,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
34327,36626,2022-04-13 16:31:33,Was fantastic. Recent update got the app acting strange tho. Randomly won't show controls...,3,0,,1,92,en,34102,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
55745,58067,2022-01-27 04:26:47,"Limit the adds, personally I highly dislike that when I shuffle through my liked songs it adds more song that I have absolutely no interest whatsoever in and doesn't even cooperate with the same taste as mine. All of the suggestions are from the most popular ones. Note: I'm so sick of having Adel pop up, I hate her music and you keep recommending her. Please stop.",3,14,,1,366,en,55482,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
37087,39389,2022-04-08 11:54:36,"I love spotify, but the android UI sucks compared to iPhone and pc, like most apps. I don't understand how an app removes useful feature to make it better. The shuffle and radio algorithms are awful, plays the same songs over and over. Finally got a ""swipe to add to queue"" option",3,4,"Hey, thanks for sharing your thoughts! We'd suggest heading over to http://community.spotify.com > Ideas. There, you can check for any similar ideas that you can vote for, or create a new one so other users can vote for it.",1,280,en,36859,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
4491,4944,2022-06-28 17:25:05,Very good and I think everyone can use it,3,0,,1,41,en,4456,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
50525,52843,2022-02-12 21:13:14,new update slow and glitchy! especially at loading thumbnail images quickly / properly,3,1,,1,86,en,50268,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
16092,17475,2022-05-28 15:08:52,I'm getting really annoyed by the algorithms that keep playing the same songs over and over again on shuffle when I have a much larger variety in the playlist.,3,0,,1,159,en,15971,"['ve got 90', 'really randomly shuffle', 'randomly shuffle ve', 'playlist shuffle keeps', 'playlist hear songs', 'playlist doesn really', 'playing songs shuffle', 'shuffle larger', 'shuffle larger variety', 'larger variety playlist', 'shuffle ve', 'shuffle ve got', 'really annoyed algorithms', 'hour playlist', 'shuffling playlist', 'hear songs artists', 'shuffling playlist doesn', 'got 90 hour', 'got 90', 'really randomly', 'variety playlist', 'annoyed algorithms', 'annoyed algorithms playing', 'songs songs miss', 'algorithms playing songs']"
19709,21357,2022-05-17 00:29:53,"After the update to ask for Bluetooth permission (which it already had???), playback has some issues. Starting up from pause doesn't start audio right away. Sometimes this is resolved in a few seconds (tho I have to rewind) and sometimes it means I have to quit the app a few times. One time I even had to turn Bluetooth off and back on. There have also been issues streaming from my phone to a Chromecast. The notification bar controls also stop working after a while, which is very annoying.",3,43,,1,493,en,19573,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
58987,61309,2022-01-06 03:14:02,"It's great but lately it's been acting up like the ""song/podcast playing"" isn't what is actually playing which makes it absolutely impossible to control and its obnoxiously annoying. I have to Uninstall and reinstall it for it to go back to normal then a few more days and back to the way it was.",3,2,,1,296,en,58720,"['playing music', 'playing library used', 'playing library', 'playing isn actually', 'playing comes later', 'playing comes', 'pause skip says', 'obnoxiously annoying uninstall', 'obnoxiously annoying', 'obnoxiously', 'normal days way', 'normal days', 'music stopped blue', 'music laggy like', 'music laggy', 'music able pause', 'playing makes absolutely', 'makes absolutely impossible', 'know happening good', 'year sick', 'laggy like time', 'lags keeps', 'lags keeps crashing', 'lately acting like', 'lately stopping']"
54553,56874,2022-01-30 13:58:13,"This app very good for songs But probelm is Continues ads its very annoying so pls Reduse that ads.... Coz i am listenig songs when i am fell deprssion ,alone. But that time after Every 2 or 3 songs Ads came make me more deprssion only 🤦‍♂️💔.So kindly reduce ads timing",3,1,,1,269,en,54292,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
51912,54231,2022-02-07 22:16:31,Can't find hidden song that are not saved in playlist,3,0,,1,53,en,51655,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
54395,56716,2022-01-30 23:18:28,The cost for subscription is to high. I would subscribe for $4 or less. They're charging netflix/prime prices. Not worth it to me. Love the app though!,3,0,,1,151,en,54134,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
48710,51025,2022-02-19 23:57:58,I can't even listen to music anymore my playlist does not work as well as all the other songs on Spotify.,3,1,,1,105,en,48458,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
50416,52734,2022-02-13 09:56:48,Radio is trash. Discovery also needs work. Sorting songs also needs work.,3,0,,1,73,en,50160,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
33228,35524,2022-04-14 17:35:44,Way too many ads. Other than that i like but rather use apple music,3,1,,1,67,en,33005,"['bad way ads', 'like use apple', 'hate ads love', 'really good bad', 'good bad way', 'choose listen really', 'sound quality choose', 'apple music hate', 'music hate ads', 'quality choose', 'listen really good', 'annoying sound', 'really annoying sound', 'ads like use', 'quality choose listen', 'annoying sound quality', 'ads love variety', 'use apple', 'love variety music', 'bad way', 'use apple music', 'ads really annoying', 'listen really', 'way ads like', 'choose listen']"
18800,20382,2022-05-19 20:43:59,App loads slowly and songs take so long to start playing,3,0,,1,56,en,18667,"['needs minutes start', 'suddenly stops like', 'stops like app', 'stops like', 'start playing buggy', 'songs long start', 'songs long', 'slowly songs long', 'slowly songs', 'playing buggy playback', 'playing buggy', 'playback suddenly stops', 'playback suddenly', 'phone needs minutes', 'phone needs', 'needs minutes', 'minutes start playing', 'long start playing', 'long start', 'loads slowly songs', 'use internet phone', 'loads slowly', 'app loads slowly', 'internet phone needs', 'app loads']"
19361,20979,2022-05-18 04:20:51,I really like the platform but what irks me to no end is when I am trying to listen to a playlist or type of music. It add something modern (pop or worse) starts playing. Unless Cardi B was making Country music in the 50's.,3,0,,1,223,en,19225,"['country', 'worse starts playing', 'pop worse starts', 'idk just really', 'irks end', 'starts playing unless', 'irks end trying', 'just really like', 'like platform irks', 'like platform', 'specific song plays', 'listen playlist type', 'listening classic', 'listening classic country', 'worse starts', 'great want hear', 'filter astar starts', 'modern pop', 'really aggravated', 'playlist type music', 'playlist type', 'really aggravated listening', 'playing unless cardi', 'making country', 'platform irks end']"
39194,41499,2022-03-29 02:57:02,Has most of the songs I love to hear but recently have had trouble with the app CONSTANTLY crashing. I'd like to have to listen to my favorite songs without having to stop and restart the app halfway thru each one.,3,2,,1,214,en,38961,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
12497,13678,2022-06-08 05:33:19,"I'm not able to share the lyrics of my song on Instagram stories, kindly look into this matter, it's really annoying sometimes.",3,0,,1,127,en,12398,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
57630,59952,2022-01-19 16:20:11,"Really good app recomended 100% you can listen to whatever song you want and etc, the only thing i hate about it there stupid and annoying commercials there one in specific that says listen this add for 30 seconds something,something to enjoy 30 minutes of music with no commercials, and then the the song starts playing after the commercial but then not even 10 minunets pass and like 3 adds come up wich is really annoying. So spotify pls work on that, but it is also a really good app so download.",3,14,,1,500,en,57363,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
23811,25719,2022-05-04 18:31:35,These ads!!! Every two songs I get 4 adds. This is insane. This is the most simple listening platform and yet it gets ruined by its nonstop ads,3,0,,1,143,en,23648,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
10430,11463,2022-06-13 22:18:42,"It's good, but one thing that makes me almost despise the app is when you create a playlist, it adds stupid songs that you have to listen too. Add a feature were you can have an option for additional songs. Because it's really frustrating and annoying.",3,0,,1,252,en,10350,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
1395,1535,2022-07-06 08:25:16,You should try to suggest some new and hits songs. And also make some other list for hit songs,3,0,,1,94,en,1385,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
13919,15177,2022-06-03 21:13:57,What happened to the enhance button on my liked Playlist? It just disappeared I restarted my phone even losing in and out of my account reinstalled the app and its no where to be found,3,0,,1,184,en,13810,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
48450,50765,2022-02-21 01:27:46,"I love the app, but I never get the thirty minutes of uninterrupted listen it promises after an ad.",3,0,,1,99,en,48198,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
46532,48844,2022-03-01 07:31:35,"Since I updated the app, my app has been saying no internet connection even with very fast internet. Now I cant play my downloaded songs. Please resolve",3,0,,1,152,en,46283,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
41391,43698,2022-03-20 00:18:28,I do not like this app as much as I used to it can connect to my brother's Xbox which I did not know it can do that and it's very stressful you can't be doing that Spotify you only like for real fix that that is not okay and it is very like very lucky and you're going to stop all this ads it's not called for stop like for real but anyone who wants some good rap listen I'm a big gangster that is a good song yes sir!!!!,3,5,,1,421,en,41153,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
25192,27169,2022-04-30 17:13:51,Yes I am satisfied with Spotify but at a certain time the ads will become so annoying (not in premium) except that it's a wonderful music app,3,0,,1,141,en,25019,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
51338,53657,2022-02-09 22:18:40,"Iv'e had spotify for a month now and everything was going great until today. I can't play my playlist anymore and it isn't in the order I had it in. It shuffles and when you search the song it wont even play it, it just plays a different song. Please fix this.... I want my music back...",3,1,,1,287,en,51081,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
51158,53477,2022-02-10 14:46:54,"It's been a few days that I've been facing a problem . The problem is that whenever I am opening the app using mobile data the app shows no internet connection even though every other online apps works fine . I don't get this problem while using wifi but I always can't connect to the wifi . I've tried many troublshoots like reinstalling the app , rebooting my device . Kindly look into this matter .",3,619,,1,401,en,50901,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
20281,21963,2022-05-15 09:44:59,The app experience in not up to the mark. Animations are not smooth & the app always maintain a dark mode which is not acceptable.,3,1,,1,130,en,20140,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
47995,50310,2022-02-23 02:24:03,I'm putting the only music I like on a Playlist and then I really hate that it puts other random music that I don't want.,3,0,,1,121,en,47744,"['recently select song', 'album putting', 'album putting music', 'really hate puts', 'app recently select', 'select song like', 'hate puts random', 'putting music like', 'putting music', 'hate puts', 'like album putting', 'like album', 'playlist really hate', 'like playlist really', 'recently select', 'random music don', 'song like album', 'puts random music', 'music like playlist', 'like app recently', 'puts random', 'music don want', 'random music', 'really hate', 'like playlist']"
402,442,2022-07-08 15:12:49,When are they going to fix the broken dowload/offline working of spotify.,3,0,,1,73,en,400,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
40560,42867,2022-03-23 06:39:04,"I liked this app,but Now there are so many adds, i don't have that much money to buy premium",3,0,,1,92,en,40323,"['way disable podcasts', 'just come playing', 'hate random songs', 'hate random', 'love liked app', 'great needs way', 'premium great needs', 'songs just come', 'disable podcasts paying', 'disable podcasts', 'love liked', 'country good', 'needs way disable', 'come playing specific', 'paying premium want', 'buy premium great', 'liked app adds', 'playing specific', 'adds don money', 'podcasts paying premium', 'ads love liked', 'podcasts paying', 'country good app', 'album country good', 'specific album country']"
21298,23047,2022-05-12 05:03:59,Am going the app the only thing I have problem with they're don't help option,3,0,,1,77,en,21152,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
43139,45450,2022-03-11 19:48:36,"I love Spotify, but I'm hating what sounds like scratched CDs playing my music 🙄 I've tried many things suggested, even updated the app. Still does it... And my cellular data is strong.",3,1,,1,185,en,42895,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
57216,59538,2022-01-21 16:20:33,"They removed the car view, but now I can sing karaoke while driving. Thanks Spotify for caring about my safety!",3,0,,1,111,en,56949,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
